,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject,csv_path,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,UPDATE-completed memory rep
0,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,33C7UALJVR4OM2CV0OM0NP13QCN18Z,A10FSZLB75VZ14,Submitted,Tue Oct 18 06:05:34 PDT 2022,Tue Oct 18 06:35:46 PDT 2022,Tue Oct 25 06:35:46 PDT 2022,,,,1812,0% (0/0),0% (0/0),0% (0/0),tjs,x,,A10FSZLB75VZ14_2022-10-18_09h27.25.369.csv,True,True,True,True,True,True,True,1
1,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,33CID5710AZFBCATHH9NGN268W03LF,AXTIQHZSLC0FE,Submitted,Tue Oct 18 05:00:19 PDT 2022,Tue Oct 18 05:15:51 PDT 2022,Tue Oct 25 05:15:51 PDT 2022,,,,932,0% (0/0),0% (0/0),0% (0/0),tjs,x,,AXTIQHZSLC0FE_2022-10-18_08h05.30.739.csv,True,True,True,True,True,True,True,1
2,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,34FNN24DCSF2PQ4WEFM6PS2MV7V5YZ,ARIWYNIH12MLF,Submitted,Tue Oct 18 05:00:18 PDT 2022,Tue Oct 18 05:22:50 PDT 2022,Tue Oct 25 05:22:50 PDT 2022,,,,1352,0% (0/0),0% (0/0),0% (0/0),tjs,x,,ARIWYNIH12MLF_2022-10-18_08h12.13.730.csv,True,True,True,True,True,True,True,1
3,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,354GIDR5ZHC6XOMA915LG5CB2N700C,A3J4YYW1M62T39,Submitted,Tue Oct 18 05:28:40 PDT 2022,Tue Oct 18 05:43:37 PDT 2022,Tue Oct 25 05:43:37 PDT 2022,,,,897,0% (0/0),0% (0/0),0% (0/0),tjs,x,,A3J4YYW1M62T39_2022-10-18_08h33.40.910.csv,True,True,True,True,True,True,True,1
4,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,3570Y55XZVP05NTGVB5XTPTBLG9GYS,A34Z9LMI089LMT,Submitted,Tue Oct 18 06:00:35 PDT 2022,Tue Oct 18 06:21:03 PDT 2022,Tue Oct 25 06:21:03 PDT 2022,,,,1228,0% (0/0),0% (0/0),0% (0/0),tjs,x,,A34Z9LMI089LMT_2022-10-18_07h03.31.586.csv,True,True,False,True,True,True,True,1
5,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,3570Y55XZVP05NTGVB5XTPTBLHIGY3,AZ5KAKZR0CVR,Submitted,Tue Oct 18 07:46:32 PDT 2022,Tue Oct 18 07:56:42 PDT 2022,Tue Oct 25 07:56:42 PDT 2022,,,,610,0% (0/0),0% (0/0),0% (0/0),tjs,x,,AZ5KAKZR0CVR_2022-10-18_10h46.54.594.csv,True,True,False,True,True,True,True,1
6,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,35GCEFQ6IBUZG1RXWI0WO2D4N57Z3T,A2P0EZBOOTBSAL,Submitted,Tue Oct 18 06:00:45 PDT 2022,Tue Oct 18 06:45:38 PDT 2022,Tue Oct 25 06:45:38 PDT 2022,,,,2693,0% (0/0),0% (0/0),0% (0/0),tjs,x,,A2P0EZBOOTBSAL_2022-10-18_08h31.22.807.csv,True,True,True,True,False,True,True,1
7,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,36TFCYNS4AGP5EYHAL1DVBY3YCTXH7,AH7Z2M3KSQ4DW,Submitted,Tue Oct 18 09:02:27 PDT 2022,Tue Oct 18 09:46:15 PDT 2022,Tue Oct 25 09:46:15 PDT 2022,,,,2628,0% (0/0),0% (0/0),0% (0/0),tjs,x,,AH7Z2M3KSQ4DW_2022-10-18_12h28.46.444.csv,True,True,True,True,True,True,True,1
8,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,37C0GNLMHL9VAJ9JN29X4D6L9E06D8,A3VG8YYPGF02CA,Submitted,Tue Oct 18 08:10:15 PDT 2022,Tue Oct 18 08:30:57 PDT 2022,Tue Oct 25 08:30:57 PDT 2022,,,,1242,0% (0/0),0% (0/0),0% (0/0),'tjs',x,,A3VG8YYPGF02CA_2022-10-18_20h50.07.967.csv,True,True,False,True,True,False,False,1
9,3THR0FZ96UZ1BH5LADOEG64SPB0LOC,3OA6GJL5SYJGAPJTK2Z3YSBQTT6FK8,Visual memory task,A short memory task in which you will be requested to recognize images that have been shown during the experiment,"memory task, visual, encoding",$2.00,Tue Oct 18 05:00:07 PDT 2022,40,BatchId:4903363;OriginalHitTemplateId:920937340;,3600,604800,Thu Oct 20 05:00:07 PDT 2022,,,37FMASSAYIXIO660B7RG6Q8QFKJBI0,A3REPTAHMY4QO,Submitted,Tue Oct 18 05:00:19 PDT 2022,Tue Oct 18 05:49:08 PDT 2022,Tue Oct 25 05:49:08 PDT 2022,,,,2929,100% (1/1),100% (1/1),100% (1/1),'tjs',,no results file was found on pavlovia servers,,,,,,,,,1
