button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,1.5571,0,6,6,6,1,2575120738-55529.jpg,2238531493-28260.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,1.5901,0,7,7,7,1,2964217461-294238.jpg,2898634397-367080.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,1.9884,0,8,8,8,1,2460547508-51571.jpg,2460547291-274110.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,right,0,2.0696,0,9,9,9,1,2238481928-19949.jpg,2864900357-361688.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,right,1,2.008,0,10,10,10,1,2964207374-144577.jpg,2898617468-68274.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,2.7953,0,11,11,11,1,2864907432-362042.jpg,2864901420-212147.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,left,0,1.3008,0,12,12,12,1,2898618327-366317.jpg,2901941401-292798.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,left,1,2.0732,0,13,13,13,1,2964218374-144967.jpg,2883254439-140940.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,right,0,2.3244,0,14,14,14,1,2898633421-291973.jpg,2575118671-277663.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,left,0,1.7211,0,15,15,15,1,2446759803-49251.jpg,2449442529-124446.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,1.5552,0,16,16,16,1,2964220333-71258.jpg,2238580740-186218.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,right,1,1.8968,0,17,17,17,1,2901947448-70314.jpg,2883268471-290842.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,right,0,1.3581,0,18,18,18,1,2452381505-199546.jpg,2901938432-367627.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,1.7762,0,19,19,19,1,2512875899-126682.jpg,2986447332-371497.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,left,1,7.2742,0,20,20,20,1,2238481198-19822.jpg,2901946436-293242.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,2.5635,0,21,21,21,1,2238560245-182099.jpg,2549106624-127823.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,1.9281,0,22,22,22,1,2898635428-69104.jpg,2898625336-291572.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,7.5137,0,23,23,23,1,2592380177-354629.jpg,2512875587-350044.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,right,0,3.9522,0,24,24,24,1,2446759347-347016.jpg,2901951350-218702.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,1.3554,0,25,25,25,1,2898632385-217137.jpg,2449442529-124445.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,right,1,3.4864,0,26,26,26,1,2238117096-228518.jpg,2592380177-354626.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,1.2158,0,27,27,27,1,2864903351-286874.jpg,2238572663-35822.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,1.6281,0,28,28,28,1,2898618440-216545.jpg,2460547467-349422.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,2.6807,0,29,29,29,1,2592379964-131054.jpg,2575963989-130576.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,left,0,1.8175,0,30,30,30,1,2458348012-349114.jpg,2964213381-294060.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,2.5175,0,31,31,31,1,2238480434-93829.jpg,2458347385-199723.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,2.208,0,32,32,32,1,2446760601-272099.jpg,2446759803-49249.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,left,1,1.6662,0,33,33,33,1,2874303365-214262.jpg,2238563377-332054.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,left,0,1.3994,0,34,34,34,1,2981244403-72215.jpg,2981231403-71642.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,right,0,1.69,0,35,35,35,1,2460547467-349421.jpg,2898631394-142727.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,right,0,5.1345,0,36,36,36,1,2883268412-365898.jpg,2238436252-314037.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,1.4808,0,37,37,37,1,2238544191-252422.jpg,2964216465-219242.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,0.642,0,38,38,38,1,2981240424-145795.jpg,2446758985-197609.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,right,1,2.5881,0,39,39,39,1,2417208001-267065.jpg,2901948350-218459.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,left,0,1.5735,0,40,40,40,1,2984615361-295509.jpg,2238428357-313623.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,left,0,1.7204,0,41,41,41,1,2981246400-220365.jpg,2874307433-66280.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,right,1,1.8677,0,42,42,42,1,2898626385-216899.jpg,2874302418-65978.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,right,1,5.8079,0,43,43,43,1,2901941438-69836.jpg,2964223381-294447.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,1.6507,0,44,44,44,1,2874302418-65979.jpg,2413147898-43548.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,left,0,1.5092,0,45,45,45,1,2901942428-69919.jpg,2901939379-143480.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,right,0,1.7413,0,46,46,46,1,2874299429-139695.jpg,2446760917-347439.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,4.2577,0,47,47,47,1,2981241414-145842.jpg,2427873848-47312.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,right,1,4.6323,0,48,48,48,1,2868474407-362885.jpg,2868475410-213219.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,left,1,1.2313,0,49,49,49,1,2898624426-291546.jpg,2981235446-294900.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,right,1,5.8635,0,50,50,50,1,2964210336-293945.jpg,2883256307-365057.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,left,0,1.0687,0,51,51,51,1,2984615358-72439.jpg,2449441881-272368.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,1.6429,0,52,52,52,1,2898618390-216538.jpg,2986449336-296644.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,left,1,5.2245,0,53,53,53,1,2868474407-362883.jpg,2981246400-220363.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,right,1,7.1787,0,54,54,54,1,2868469411-287540.jpg,2901952513-70703.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,left,1,2.0042,0,55,55,55,1,2238480677-317399.jpg,2238481630-168218.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,1.4538,0,56,56,56,1,2901947323-70275.jpg,2874301407-363895.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,right,1,1.8273,0,57,57,57,1,2868479517-363220.jpg,2898635427-367120.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,left,1,6.0586,0,58,58,58,1,2986451363-73599.jpg,2860302315-210704.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,left,0,2.139,0,59,59,59,1,2981231446-294730.jpg,2883254439-140941.jpg,,
,,,AILT4SWETTAUL,35,male,6,2022-10-18_08h09.46.299,memory_pilot_most_recent,2022.2.4,Win32,5.978572795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.5961
