"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","308XBLVESOAVH59J1ULPKI9IH89BRC","A1DSX9D6RYN2TD","Approved","Sun Jan 01 16:16:33 PST 2023","Sun Jan 01 22:10:45 PST 2023","Wed Jan 04 22:10:45 PST 2023","Wed Jan 04 22:11:32 PST 2023","","","21252","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","32RIADZISYANXLON14B72E88TIBS4B","A1VB2LP675RP8E","Approved","Sun Jan 01 11:41:41 PST 2023","Sun Jan 01 12:36:31 PST 2023","Wed Jan 04 12:36:31 PST 2023","Wed Jan 04 12:37:00 PST 2023","","","3290","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","333U7HK6IFL7YEOQ7L3MDHBRACRDJT","A21UA6O7ZFAIQJ","Approved","Sun Jan 01 16:13:39 PST 2023","Sun Jan 01 16:28:19 PST 2023","Wed Jan 04 16:28:19 PST 2023","Wed Jan 04 16:28:29 PST 2023","","","880","100% (2/2)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","339ANSOTRB8JH9AUHK495TRHH6ZKI1","A19NI66FV9RKA3","Approved","Sun Jan 01 11:14:38 PST 2023","Sun Jan 01 11:45:10 PST 2023","Wed Jan 04 11:45:10 PST 2023","Wed Jan 04 11:55:07 PST 2023","","","1832","100% (1/1)","100% (1/1)","100% (1/1)","'gsizvr'"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","33M4IA01QM72U8CK6QD79F0A0BXRX1","ABAQFHSIFY91S","Approved","Sun Jan 01 11:14:38 PST 2023","Sun Jan 01 13:50:15 PST 2023","Wed Jan 04 13:50:15 PST 2023","Wed Jan 04 13:51:03 PST 2023","","","9337","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","33PPO7FEC1LB334KP3IM1GWRXX2DIH","A3GC8HN0MYYY4","Approved","Sun Jan 01 11:14:26 PST 2023","Sun Jan 01 11:52:02 PST 2023","Wed Jan 04 11:52:02 PST 2023","Wed Jan 04 11:59:24 PST 2023","","","2256","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","33PPUNGG3EBRZ3CZ781S60GL8BVRZY","A274TVSAYC8Y6U","Approved","Sun Jan 01 11:14:38 PST 2023","Sun Jan 01 11:39:51 PST 2023","Wed Jan 04 11:39:51 PST 2023","Wed Jan 04 11:49:24 PST 2023","","","1513","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","33SA9F9TR30YW42PAFXL8PNKCK1EWI","A1WW7F9SWTFSM0","Approved","Sun Jan 01 11:14:38 PST 2023","Sun Jan 01 11:41:20 PST 2023","Wed Jan 04 11:41:20 PST 2023","Wed Jan 04 11:51:09 PST 2023","","","1602","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","34Q075JO13J64D7S5K9LUAVMM6J01K","A1QQJS4JJWEBJB","Approved","Sun Jan 01 23:14:50 PST 2023","Mon Jan 02 10:03:26 PST 2023","Thu Jan 05 10:03:26 PST 2023","Thu Jan 05 10:03:38 PST 2023","","","38916","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
"3P4ZBJFX309NGY4RFOCQ2NCUXD8WFJ","3J2L5QGBTEGIKY5C9C4TAVTAJVF2QP","Visual memory task 1 week part 1/2","A short memory task in which you will be shown images , and after 1 week (in part 2) be asked to recognize them","memory task, visual, encoding","$1.00","Sun Jan 01 11:14:17 PST 2023","60","BatchId:4978333;OriginalHitTemplateId:920937340;","43200","259200","Wed Jan 04 11:14:17 PST 2023","","","34V1S5K3GY7J7TW2BM4VIHNWXLS962","AW5O1RK3W60FC","Approved","Sun Jan 01 23:14:50 PST 2023","Mon Jan 02 05:33:23 PST 2023","Thu Jan 05 05:33:23 PST 2023","Thu Jan 05 05:33:33 PST 2023","","","22713","100% (1/1)","100% (1/1)","100% (1/1)","gsizvr"
