target_image,pair,layer,correct
2901934573-69337.jpg,2238345946-235007.jpg,2,
2460547467-349421.jpg,2238554179-106663.jpg,3,
2446760524-123999.jpg,2238552469-106359.jpg,2,
2898633480-217190.jpg,2446760147-347245.jpg,1,
2238561223-33794.jpg,2592380177-354626.jpg,2,
2452380166-273109.jpg,2452380171-273112.jpg,1,
2883254439-140941.jpg,2989724308-73928.jpg,1,
2868475410-213219.jpg,2238216693-10721.jpg,1,
2446760940-198145.jpg,2449443300-198739.jpg,1,
2592380138-56727.jpg,2430664847-345753.jpg,2,
right.jpg,,,right
2883255450-215311.jpg,2868485399-139476.jpg,2,
2964209380-218956.jpg,2868488456-288710.jpg,1,
2883272438-68133.jpg,2592380136-279476.jpg,3,
2883254439-140940.jpg,2452380166-273110.jpg,1,
2964224310-219527.jpg,2964213441-294073.jpg,2,
2868485396-288511.jpg,2868470456-287597.jpg,1,
2898626385-216899.jpg,2449442365-198476.jpg,2,
right.jpg,,,right
2238516618-25604.jpg,2238470979-92618.jpg,3,
2238429999-90218.jpg,2964222378-71332.jpg,3,
2964213381-294061.jpg,2989721347-371917.jpg,3,
2883255450-215309.jpg,2238429999-90216.jpg,1,
2862691449-137104.jpg,2238328478-11678.jpg,3,
2238521193-26286.jpg,2874301437-363905.jpg,2,
2901938432-367627.jpg,2424122568-45517.jpg,3,
2898635427-367120.jpg,2237941457-301342.jpg,2,
right.jpg,,,right
2986400320-221190.jpg,2238470979-92615.jpg,2,
2898617468-68274.jpg,2238585512-336576.jpg,2,
2238499155-170911.jpg,2452380832-348593.jpg,2,
2238471391-240918.jpg,2986399339-146857.jpg,3,
2864909447-362146.jpg,2874303453-66056.jpg,3,
2446758985-197609.jpg,2898633421-291973.jpg,1,
2238480434-93829.jpg,2804906319-133082.jpg,1,
2446759803-49249.jpg,2238498786-244797.jpg,3,
left.jpg,,,left
2331570830-189984.jpg,2458348012-349114.jpg,3,
2981231446-294731.jpg,2986450330-221526.jpg,1,
2625337302-355866.jpg,2238478760-167789.jpg,2,
2238126735-154721.jpg,2901951430-218724.jpg,3,
2238575092-334269.jpg,2964218374-144967.jpg,3,
2238584869-113153.jpg,2986455373-73646.jpg,3,
2238584018-38513.jpg,2452381442-348755.jpg,3,
2238375302-311538.jpg,2592380049-131077.jpg,2,
2274829821-263682.jpg,2446758985-197610.jpg,2,
2898632385-217138.jpg,2575120738-55529.jpg,1,
2575964140-205050.jpg,2238482920-168428.jpg,1,
2898632385-217137.jpg,2238480803-19739.jpg,2,
2449442529-124446.jpg,2238481610-168214.jpg,1,
2512876023-52283.jpg,2864908323-64106.jpg,1,
2964216465-219242.jpg,2512875796-274856.jpg,2,
2964218374-144968.jpg,2238521157-323782.jpg,2,
left.jpg,,,left
2238129579-80916.jpg,2238161924-82646.jpg,3,
2964213381-294060.jpg,2898631359-142720.jpg,1,
2901939379-143479.jpg,2449443292-348022.jpg,2,
2864906345-212360.jpg,2994403305-222559.jpg,3,
2238550049-105691.jpg,2238482972-317759.jpg,1,
2986408352-371293.jpg,2868488422-363713.jpg,1,
2994405328-74628.jpg,2883273443-68192.jpg,3,
2901941426-292805.jpg,2901945303-70125.jpg,3,
2579432576-279079.jpg,2458348144-125787.jpg,3,
2898624426-291546.jpg,2986402377-371266.jpg,1,
2238496457-319749.jpg,2592380234-131135.jpg,2,
