target_image,pair,layer,correct
2625337302-355866.jpg,2425492472-343825.jpg,1,
2898624426-291546.jpg,2864902304-137862.jpg,3,
2238516618-25604.jpg,2238573549-110485.jpg,1,
2238429999-90218.jpg,2901951459-144433.jpg,2,
2238480434-93829.jpg,2238479903-19596.jpg,3,
2883255450-215311.jpg,2868485399-139476.jpg,2,
2238584869-113153.jpg,2981241419-145844.jpg,2,
2862691449-137104.jpg,2238540598-30035.jpg,1,
left.jpg,,,left
2868475410-213219.jpg,2238216693-10721.jpg,1,
2460547467-349421.jpg,2238554179-106663.jpg,3,
2898633480-217190.jpg,2986450334-147216.jpg,2,
2964224310-219527.jpg,2238490590-169598.jpg,3,
2883255450-215309.jpg,2868476439-138927.jpg,2,
2446758985-197609.jpg,2984618344-146295.jpg,3,
2238561223-33794.jpg,2238506233-23904.jpg,1,
2274829821-263682.jpg,2862687442-360837.jpg,3,
right.jpg,,,right
2986400320-221190.jpg,2238538133-29662.jpg,3,
2964213381-294061.jpg,2981234334-145491.jpg,2,
2446760940-198145.jpg,2449443300-198739.jpg,1,
2238129579-80916.jpg,2460547477-349426.jpg,1,
2512876023-52283.jpg,2898636443-69154.jpg,2,
2868485396-288511.jpg,2868470456-287597.jpg,1,
2592380138-56727.jpg,2430664847-345753.jpg,2,
2898626385-216899.jpg,2449442365-198476.jpg,2,
2898632385-217138.jpg,2460547992-349586.jpg,3,
2964213381-294060.jpg,2238520921-248323.jpg,2,
2446760524-123999.jpg,2446760621-272102.jpg,1,
2449442529-124446.jpg,2864911339-138231.jpg,3,
2964209380-218956.jpg,2868488456-288710.jpg,1,
right.jpg,,,right
2238499155-170911.jpg,2238373603-13733.jpg,3,
2883272438-68133.jpg,2901936369-143233.jpg,2,
2579432576-279079.jpg,2446760226-272006.jpg,2,
2898632385-217137.jpg,2238360884-87525.jpg,1,
2238126735-154721.jpg,2575122854-130480.jpg,2,
2901941426-292805.jpg,2868488422-363715.jpg,1,
2901934573-69337.jpg,2901936407-367476.jpg,3,
2238496457-319749.jpg,2460547467-349422.jpg,3,
2864909447-362146.jpg,2874303453-66056.jpg,3,
2331570830-189984.jpg,2446760483-49429.jpg,1,
left.jpg,,,left
2238584018-38513.jpg,2898633321-291943.jpg,2,
2238521193-26286.jpg,2874301437-363905.jpg,2,
2238471391-240918.jpg,2868470400-212889.jpg,1,
2452380166-273109.jpg,2452380171-273112.jpg,1,
2238550049-105691.jpg,2449443271-272729.jpg,2,
2898635427-367120.jpg,2901936309-143207.jpg,3,
2238375302-311538.jpg,2592380255-205552.jpg,1,
2964216465-219242.jpg,2446760917-347439.jpg,3,
2901939379-143479.jpg,2864909422-362141.jpg,3,
left.jpg,,,left
2901938432-367627.jpg,2579432708-56394.jpg,1,
2981231446-294731.jpg,2417207297-342139.jpg,3,
2964218374-144968.jpg,2238411877-313125.jpg,1,
2864906345-212360.jpg,2986397365-221133.jpg,1,
2986408352-371293.jpg,2446759580-197801.jpg,2,
2994405328-74628.jpg,2883273443-68192.jpg,3,
2883254439-140941.jpg,2417207511-266975.jpg,3,
2238575092-334269.jpg,2860304305-210777.jpg,2,
2575964140-205050.jpg,2238547522-328488.jpg,2,
2446759803-49249.jpg,2592380177-354629.jpg,1,
2898617468-68274.jpg,2238585512-336576.jpg,2,
2883254439-140940.jpg,2812983311-281946.jpg,3,
