target_image,pair,layer,correct
2446760940-198145.jpg,2592380188-56743.jpg,2,
2898632385-217138.jpg,2460547992-349586.jpg,3,
2274829821-263682.jpg,2446758985-197610.jpg,2,
2901941426-292805.jpg,2238510189-98616.jpg,2,
2446758985-197609.jpg,2898633421-291973.jpg,1,
2883255450-215309.jpg,2868476439-138927.jpg,2,
left.jpg,,,left
2579432576-279079.jpg,2901934574-143126.jpg,1,
2238480434-93829.jpg,2804906319-133082.jpg,1,
2964224310-219527.jpg,2238380178-14011.jpg,1,
2238375302-311538.jpg,2460547508-51571.jpg,3,
2994405328-74628.jpg,2417206274-118542.jpg,1,
2868475410-213219.jpg,2238216693-10721.jpg,1,
2864909447-362146.jpg,2874316384-140749.jpg,1,
2883254439-140941.jpg,2989724308-73928.jpg,1,
2986408352-371293.jpg,2446759580-197801.jpg,2,
2898626385-216899.jpg,2898618440-216545.jpg,3,
2238516618-25604.jpg,2862686459-136888.jpg,2,
2446760524-123999.jpg,2238552469-106359.jpg,2,
2964218374-144968.jpg,2238525773-27014.jpg,3,
2964213381-294060.jpg,2898631359-142720.jpg,1,
2238521193-26286.jpg,2446760306-272024.jpg,3,
left.jpg,,,left
2460547467-349421.jpg,2238470079-92499.jpg,2,
2901938432-367627.jpg,2424122568-45517.jpg,3,
2238499155-170911.jpg,2446760621-272103.jpg,1,
right.jpg,,,right
2964213381-294061.jpg,2989721347-371917.jpg,3,
2981231446-294731.jpg,2238568685-183597.jpg,2,
2898633480-217190.jpg,2446760147-347245.jpg,1,
2898617468-68274.jpg,2512875899-126682.jpg,1,
2238561223-33794.jpg,2883271323-68049.jpg,3,
2575964140-205050.jpg,2446760226-272005.jpg,3,
2883272438-68133.jpg,2592380136-279476.jpg,3,
2883254439-140940.jpg,2452380166-273110.jpg,1,
2238129579-80916.jpg,2898618444-142233.jpg,2,
right.jpg,,,right
2446759803-49249.jpg,2238468265-166556.jpg,2,
2901934573-69337.jpg,2901936407-367476.jpg,3,
2986400320-221190.jpg,2989727350-222011.jpg,1,
2625337302-355866.jpg,2425492472-343825.jpg,1,
2331570830-189984.jpg,2458348012-349114.jpg,3,
2964216465-219242.jpg,2446760917-347439.jpg,3,
2512876023-52283.jpg,2898636443-69154.jpg,2,
2862691449-137104.jpg,2238328478-11678.jpg,3,
2864906345-212360.jpg,2994403305-222559.jpg,3,
2238575092-334269.jpg,2860304305-210777.jpg,2,
2901939379-143479.jpg,2864909422-362141.jpg,3,
2883255450-215311.jpg,2868485399-139476.jpg,2,
2238429999-90218.jpg,2901951459-144433.jpg,2,
2898624426-291546.jpg,2986402377-371266.jpg,1,
left.jpg,,,left
2452380166-273109.jpg,2592379781-279345.jpg,2,
2964209380-218956.jpg,2898631429-142736.jpg,2,
2898632385-217137.jpg,2238480803-19739.jpg,2,
2238496457-319749.jpg,2460547467-349422.jpg,3,
2238584869-113153.jpg,2986455373-73646.jpg,3,
2592380138-56727.jpg,2430664847-345753.jpg,2,
2868485396-288511.jpg,2238380314-88261.jpg,3,
2238550049-105691.jpg,2238482972-317759.jpg,1,
2449442529-124446.jpg,2868469458-64561.jpg,2,
2238126735-154721.jpg,2856919327-359676.jpg,1,
2898635427-367120.jpg,2901936309-143207.jpg,3,
2238584018-38513.jpg,2449443163-50093.jpg,1,
2238471391-240918.jpg,2868470400-212889.jpg,1,
