target_image,pair,layer,correct
2238572663-35822.jpg,2238571930-184143.jpg,2,
2238481198-19822.jpg,2238480803-19737.jpg,3,
2874302418-65978.jpg,2898626385-216899.jpg,1,
2868474407-362883.jpg,2238516618-25604.jpg,1,
2901947423-70311.jpg,2860312398-62572.jpg,1,
2986451363-73599.jpg,2901939327-367669.jpg,1,
2898635427-367120.jpg,2898621427-366486.jpg,3,
2452381505-199546.jpg,2994401319-148290.jpg,3,
2592379964-131054.jpg,2575963989-130576.jpg,1,
2883254439-140941.jpg,2446760844-124088.jpg,1,
2964223381-294447.jpg,2898628438-68785.jpg,3,
2964216465-219242.jpg,2238544191-252422.jpg,1,
2238481928-19949.jpg,2883264367-365620.jpg,1,
left.jpg,,,left
2874302418-65979.jpg,2238480648-19714.jpg,2,
2901941401-292798.jpg,2981243412-370222.jpg,2,
2874299429-139695.jpg,2883266388-67750.jpg,1,
left.jpg,,,left
2898634397-367080.jpg,2237944827-301472.jpg,1,
2864910426-287204.jpg,2874299429-139694.jpg,2,
2964213381-294060.jpg,2964213381-294061.jpg,3,
2446758985-197609.jpg,2864909447-362144.jpg,2,
2901952513-70703.jpg,2238481198-19821.jpg,3,
2446759347-347016.jpg,2964224310-219528.jpg,1,
2238428357-313623.jpg,2575121987-353817.jpg,3,
2901939379-143479.jpg,2460547467-349423.jpg,1,
2238480677-317399.jpg,2238480278-19661.jpg,3,
2864907432-362042.jpg,2901947423-70310.jpg,2,
2898618444-142233.jpg,2898618444-142232.jpg,3,
2449442529-124446.jpg,2898632385-217139.jpg,3,
2460547467-349422.jpg,2868487415-213924.jpg,2,
2868475410-213219.jpg,2238480803-19739.jpg,2,
2874307433-66280.jpg,2981231422-369714.jpg,3,
right.jpg,,,right
2981231403-71642.jpg,2981244403-72215.jpg,2,
2238425482-313537.jpg,2238436322-314047.jpg,2,
2449441881-272368.jpg,2883268412-365899.jpg,1,
2874301407-363895.jpg,2883264368-67631.jpg,1,
2592380177-354629.jpg,2579432534-130704.jpg,2,
2874303365-214262.jpg,2238563377-332054.jpg,2,
2901939379-143480.jpg,2901942428-69919.jpg,1,
2898618390-216538.jpg,2575120609-129862.jpg,3,
2898617468-68274.jpg,2864906345-212360.jpg,1,
left.jpg,,,left
2883268412-365898.jpg,2238436252-314037.jpg,3,
2898624426-291546.jpg,2964218432-369263.jpg,1,
2446759803-49249.jpg,2898618440-216547.jpg,2,
2238560245-182099.jpg,2874314526-289684.jpg,2,
2575120738-55529.jpg,2575120738-55528.jpg,2,
2964218374-144967.jpg,2981231446-294732.jpg,3,
2898635428-69104.jpg,2898625336-291572.jpg,3,
2592380177-354626.jpg,2238117096-228518.jpg,3,
2458347385-199723.jpg,2458347252-348911.jpg,3,
2460547508-51571.jpg,2460547291-274110.jpg,1,
right.jpg,,,right
2449442529-124445.jpg,2986408373-73286.jpg,2,
2883268471-290842.jpg,2883268471-290843.jpg,1,
2898633421-291973.jpg,2238550049-105691.jpg,3,
2238580740-186218.jpg,2964220333-71258.jpg,3,
2883256307-365057.jpg,2611628310-206388.jpg,1,
2512875899-126682.jpg,2592380177-354628.jpg,2,
2460547467-349421.jpg,2981235446-294901.jpg,3,
2901948350-218459.jpg,2417208001-267065.jpg,2,
2981241414-145842.jpg,2874301404-139813.jpg,2,
2452380832-348593.jpg,2238481813-19930.jpg,2,
